Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
1737230.08,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,112,82.1,Osrednjeslovenska
1737230.08,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,72,63.3,Osrednjeslovenska
90067,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,58.8,50.5,Jugovzhodna Slovenija
107484,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,58.7,50.4,Jugovzhodna Slovenija
115832.59,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,58.1,49.9,Jugovzhodna Slovenija
85120,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,57.8,49.5,Jugovzhodna Slovenija
115170,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,79,65.2,Jugovzhodna Slovenija
111956,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,58.6,49.9,Jugovzhodna Slovenija
220000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,70.9,61.8,Obalno-kraška
176557.8,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.4,61.8,Obalno-kraška
203023.51,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,86.2,86.2,Obalno-kraška
142558.05,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.3,50.1,Obalno-kraška
178840.87,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.3,67.3,Obalno-kraška
176557.8,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.6,62,Obalno-kraška
213708.96,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,86.2,86.2,Obalno-kraška
142558.05,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.4,50.2,Obalno-kraška
176557.8,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.9,66.9,Obalno-kraška
179612.85,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.5,70.5,Obalno-kraška
91027.35,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.4,24.5,Obalno-kraška
142815.37,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.5,50.3,Obalno-kraška
92102.31,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,58.8,29.5,Obalno-kraška
98259.83,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,62.1,31.9,Obalno-kraška
101578.77,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,66,31.6,Obalno-kraška
187129.48,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,116.3,51.9,Obalno-kraška
237289.73,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,144,75.1,Obalno-kraška
105014.88,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,54.6,26.9,Obalno-kraška
103274.93,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,52.7,26.9,Obalno-kraška
109525.46,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,59.2,26.9,Obalno-kraška
263027.76,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,140.9,87.9,Obalno-kraška
142809.35,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,86.2,46.9,Obalno-kraška
145098.87,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,87.7,47.2,Obalno-kraška
149073.3,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,89.2,49.9,Obalno-kraška
165059.1,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,97.6,55.7,Obalno-kraška
177510.18,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,96.9,55.4,Obalno-kraška
182722.1,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,98,55.9,Obalno-kraška
186518.19,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,97.5,55.5,Obalno-kraška
288190.86,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,170.9,61.2,Obalno-kraška
228896.61,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,122.1,64.1,Obalno-kraška
464220.87,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,243.8,113.4,Obalno-kraška
212718.52,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,115.9,62.9,Obalno-kraška
137187.35,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,89.7,42.6,Obalno-kraška
253690.42,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,108.1,84.1,Osrednjeslovenska
281899,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,126.4,89.8,Osrednjeslovenska
400345,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,172,133,Osrednjeslovenska
459239.26,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,90,67.2,Osrednjeslovenska
269602.52,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,114.4,88.9,Osrednjeslovenska
173302.11,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,76.6,57.2,Osrednjeslovenska
286685.76,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,126.7,90.1,Osrednjeslovenska
265449.4,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,114.3,88.8,Osrednjeslovenska
108038.25,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,47.9,34.6,Osrednjeslovenska
109783.52,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,47.9,34.6,Osrednjeslovenska
163220.15,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,103,52.9,Obalno-kraška
367571.79,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,183.9,103.9,Obalno-kraška
361275.54,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,185.6,94.6,Obalno-kraška
150000,2010,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,112.4,42.5,Obalno-kraška
92690.38,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,48.6,23.5,Obalno-kraška
270000,2012,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,167.6,85.1,Obalno-kraška
357677.1,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,157.1,118.3,Osrednjeslovenska
251024.92,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,137.2,83.7,Obalno-kraška
142466.34,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,87.6,44.4,Obalno-kraška
484625.43,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,203.2,157.8,Osrednjeslovenska
114375.93,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,73.9,28.7,Obalno-kraška
232191.83,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,106.2,82.1,Osrednjeslovenska
221051.21,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,135.5,67.9,Obalno-kraška
179098.08,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,72.7,57.3,Osrednjeslovenska
289149.23,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,185.5,100.7,Obalno-kraška
175973.62,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,103,55,Obalno-kraška
210684.63,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,89,67.2,Osrednjeslovenska
282345.2,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,169,66.6,Obalno-kraška
179530.18,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,106,36.8,Obalno-kraška
332510.44,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,199.7,72.7,Obalno-kraška
297951.62,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,130.1,98.3,Osrednjeslovenska
125937.7,2020,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,78.6,28.7,Obalno-kraška
235351,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,105.3,93.1,Obalno-kraška
254218.5,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,113.8,82.1,Osrednjeslovenska
146000,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,48.5,44.3,Obalno-kraška
231588.8,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,98.2,76.6,Osrednjeslovenska
233300.14,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,97.8,76.4,Osrednjeslovenska
223479.4,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,98,76.6,Osrednjeslovenska
162389,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,58.3,43.2,Obalno-kraška
330894,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,140.6,108.4,Osrednjeslovenska
175889,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,68,49.4,Obalno-kraška
180803.51,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,76.7,57.3,Osrednjeslovenska
261558,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,104.3,90.5,Obalno-kraška
167788,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,72.8,57.3,Osrednjeslovenska
307736.74,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,126.3,99.1,Osrednjeslovenska
208939.17,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,89,67.2,Osrednjeslovenska
249420.7,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,106,82.1,Osrednjeslovenska
299264,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,134,98.8,Osrednjeslovenska
211770.71,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,93,67.2,Osrednjeslovenska
104744.66,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.8,30.1,Osrednjeslovenska
197155.5,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,66.1,60,Osrednjeslovenska
104968.33,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,36.4,30.3,Osrednjeslovenska
239707.8,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,101.5,78.2,Osrednjeslovenska
107520.93,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.7,30,Osrednjeslovenska
118758.82,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,52.5,37.8,Osrednjeslovenska
197100,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,80.9,51.3,Osrednjeslovenska
104803.72,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.8,30.1,Osrednjeslovenska
445000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,136.9,94.2,Osrednjeslovenska
630000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,195.7,121,Osrednjeslovenska
439000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,150.6,96.4,Osrednjeslovenska
106456.96,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.7,30,Osrednjeslovenska
106517.19,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.8,30.1,Osrednjeslovenska
210066.09,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,97.7,67.2,Osrednjeslovenska
211708.14,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,97.5,67.1,Osrednjeslovenska
240603.65,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,104,78.2,Osrednjeslovenska
104744.66,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.7,30,Osrednjeslovenska
119745.25,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,52.5,37.8,Osrednjeslovenska
744827.77,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,412.6,220.6,Osrednjeslovenska
105000,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.1,54.8,Posavska
143500,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,77,66.6,Posavska
117085.72,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.5,30.1,Osrednjeslovenska
236751.15,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,100.9,78.4,Osrednjeslovenska
103634.9,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,35.9,30,Osrednjeslovenska
104803.72,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.8,30.1,Osrednjeslovenska
231678.04,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,105.5,78.1,Osrednjeslovenska
104622.01,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.7,30,Osrednjeslovenska
102147.44,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.5,30.1,Osrednjeslovenska
104311.51,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.5,30.1,Osrednjeslovenska
234785.8,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,97.2,78.2,Osrednjeslovenska
117208.9,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,51.2,37,Osrednjeslovenska
119181.75,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,52.3,38.1,Osrednjeslovenska
169957.14,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,135.7,105.3,Obalno-kraška
57368.15,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,47.6,42,Obalno-kraška
94890.51,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,61.1,55.5,Obalno-kraška
117842.48,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,73.4,67.4,Obalno-kraška
90594.08,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,55.4,50,Obalno-kraška
107909.52,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,62.4,56.5,Obalno-kraška
94941.58,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,62.3,55.2,Obalno-kraška
86053.42,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,62.1,55,Obalno-kraška
164887.29,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,29.5,25.1,Obalno-kraška
164887.29,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,47.8,42.2,Obalno-kraška
164887.29,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,29.5,25.1,Obalno-kraška
117259.82,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,71.7,61.1,Obalno-kraška
68376.42,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,91.4,63.8,Pomurska
108197.09,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,90.9,63.8,Pomurska
68408.21,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.6,41,Pomurska
88558.13,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.6,53.6,Pomurska
91940.58,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70,59.8,Pomurska
75730.47,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56.7,38.9,Pomurska
65469.64,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.5,41,Pomurska
65500.44,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50,41.3,Pomurska
91998.48,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.1,59.8,Pomurska
74648.34,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56.7,38.9,Pomurska
385000,2015,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,100.6,83.8,Osrednjeslovenska
426677.7,2015,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,116.2,96.6,Osrednjeslovenska
15000,1987,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,49.1,45.1,Savinjska
140000,1990,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,240.7,84.9,Jugovzhodna Slovenija
35500,1968,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,18.7,18.7,Savinjska
139500,1953,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,90.4,59,Osrednjeslovenska
303000,1892,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,24.4,24,Koroška
303000,1892,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76,76,Koroška
303000,1892,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67,67,Koroška
377.64,1987,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,107,87.1,Koroška
49000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.5,31.2,Podravska
62000,1991,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,134.4,121.2,Podravska
26500,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.6,45.6,Zasavska
12000,1975,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,161.5,89.7,Savinjska
150000,1995,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,81.6,65.3,Osrednjeslovenska
83300,1870,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,34.4,34.4,Podravska
4000,1978,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,67.3,43.3,Pomurska
46000,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,31.9,20,Osrednjeslovenska
43500,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.8,51.5,Savinjska
60000,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,33.4,32.4,Osrednjeslovenska
27000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,27.5,21.9,Savinjska
92000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,78.9,67.7,Podravska
