Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
80000,1946,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,33.4,33.4,Osrednjeslovenska
80000,1946,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.6,34.2,Osrednjeslovenska
80000,1946,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.6,34.2,Osrednjeslovenska
80000,1946,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,34.1,33.5,Osrednjeslovenska
33000,1925,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,44.4,33.8,Podravska
65000,1962,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,49.1,30,Podravska
12000,1989,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,110.5,77.8,Savinjska
12000,1989,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67,51.6,Savinjska
12000,1989,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,34.2,31.3,Savinjska
20000,1906,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,71.8,36.8,Savinjska
35000,1960,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,41.8,34,Podravska
70000,1965,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,57.4,45.9,Gorenjska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,77.7,71.2,Savinjska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,78.9,71.4,Savinjska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63,56.8,Savinjska
75000,1967,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,63,54.2,Savinjska
36000,1977,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,17.5,17.5,Gorenjska
3295,1900,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,120.6,96.5,Pomurska
82000,1962,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,59.8,43.4,Gorenjska
80000,1976,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,69.3,64.2,Savinjska
115000,1965,0,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,4,107,73.7,Savinjska
141000,1985,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,113,94.6,Gorenjska
8000,1887,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,58,9,Pomurska
64000,1985,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,59.7,54,Podravska
109000,1983,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,165,84,Pomurska
57124.39,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,138.5,89.5,Pomurska
55000,1965,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,131.4,64.6,Savinjska
55000,1955,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,64,64,Savinjska
5000,1780,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,70.3,36.7,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.1,33.4,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.3,54.2,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.4,53.8,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.5,26.2,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.5,26.2,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.2,54.5,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.7,54.5,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64,54.5,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62,51.8,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.3,54.2,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.6,51.8,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.2,25.9,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,42.8,33.2,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.8,52.7,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63,51.8,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.6,54.5,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.9,51.8,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.4,54.5,Koroška
20000,1987,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.7,53.8,Koroška
145000,1991,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,180.6,77.7,Primorsko-notranjska
50000,1978,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,177.5,93.8,Goriška
50000,1978,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,176.3,112,Goriška
50000,1978,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,134.3,78.8,Goriška
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,24.3,24.3,Podravska
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,94.7,94.7,Podravska
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,98.7,49.7,Podravska
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,55.6,55.6,Podravska
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,36.6,36.6,Podravska
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,29.3,29.3,Podravska
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.9,30.9,Podravska
21000,1975,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.8,40.8,Podravska
80000,1999,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,527.3,162.7,Posavska
34000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,206.1,84.7,Goriška
155000,1900,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,144,105,Gorenjska
219871,2008,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,NA,121.4,71.2,Osrednjeslovenska
60000,1970,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.9,26.9,Osrednjeslovenska
60000,1970,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,67.4,67.4,Osrednjeslovenska
60000,1970,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.5,40.5,Osrednjeslovenska
60000,1970,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.5,40.5,Osrednjeslovenska
60000,1970,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.9,26.9,Osrednjeslovenska
60000,1970,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65.1,47,Osrednjeslovenska
35000,1987,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,50.2,50.2,Jugovzhodna Slovenija
65000,1967,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,59,50.2,Podravska
255883,2007,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,116.5,94.4,Osrednjeslovenska
262297,2007,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,264.8,72,Osrednjeslovenska
50000,1958,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,30.4,23.2,Goriška
261195,2007,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,116.8,78.5,Osrednjeslovenska
210453,2007,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,84.3,76.6,Osrednjeslovenska
38000,1976,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,21.7,20.8,Gorenjska
94000,1969,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,47.2,38.2,Osrednjeslovenska
76760,2009,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,58.3,50.4,Podravska
45000,1964,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,50.6,45,Gorenjska
76570,2009,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,58.5,50.7,Podravska
78627.37,2009,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,56.9,49.2,Podravska
181136.58,2010,1,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,114.5,75.6,Goriška
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,112.6,67.8,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,80.4,53.4,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,106.7,67.8,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,81.4,53.4,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,71.9,43.4,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,106.5,49.3,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,80.9,53.3,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,112.6,67.6,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,53.6,34.1,Osrednjeslovenska
115000,2008,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,112.8,68,Osrednjeslovenska
148000,1977,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.2,23.9,Osrednjeslovenska
148000,1977,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,40.9,36,Osrednjeslovenska
148000,1977,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,82,70.3,Osrednjeslovenska
148000,1977,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,93.3,93.3,Osrednjeslovenska
148000,1977,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,4,83,77.1,Osrednjeslovenska
148000,1977,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,40.9,36,Osrednjeslovenska
148000,1977,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,82,70.3,Osrednjeslovenska
92000,2009,1,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,66.6,42.5,Gorenjska
110000,1991,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,63.8,55.2,Goriška
120000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,191,152.8,Koroška
136510,2010,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,NA,106.7,76.2,Gorenjska
135000,1987,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,69.3,63,Osrednjeslovenska
94000,1977,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,43.2,41.7,Osrednjeslovenska
117500,1961,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,49.5,43.1,Osrednjeslovenska
65000,1985,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,31.1,22.9,Gorenjska
125000,1987,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,59,50.2,Osrednjeslovenska
186500,1977,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,239.9,131.7,Savinjska
229000,1997,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,134.2,85.9,Osrednjeslovenska
100000,1977,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,119.3,68.6,Osrednjeslovenska
320000,2000,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,271.4,169.3,Pomurska
185000,1957,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,81.4,66.9,Osrednjeslovenska
83000,1877,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.9,32.9,Osrednjeslovenska
83000,1877,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,72.8,41.9,Osrednjeslovenska
83000,1877,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.6,57.1,Osrednjeslovenska
120000,1992,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,149.5,57.4,Osrednjeslovenska
180000,1942,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,136.7,130,Podravska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,52.7,52.7,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,33,33,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,173,86.5,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.6,41.6,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,43.3,43.3,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,39.1,39.1,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,64.5,64.5,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,97.6,72.6,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,100.2,42,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.2,25.2,Gorenjska
52500,1893,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,83.8,83.8,Gorenjska
20000,1908,0,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,4,147.4,121,Osrednjeslovenska
165000,1980,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,51.9,42,Obalno-kraška
150000,2002,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,219.3,134.5,Osrednjeslovenska
17000,1946,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,71.7,71.7,Posavska
300000,1994,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,234,146.4,Osrednjeslovenska
62500,1935,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,251,122,Gorenjska
550000,1932,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,231.3,139.4,Osrednjeslovenska
350000,1958,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,154,70,Osrednjeslovenska
95000,1970,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,135,125,Osrednjeslovenska
6500,1926,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,50.3,50.3,Pomurska
6500,1926,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,72.3,58.1,Pomurska
140000,1984,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,181.2,143.3,Savinjska
140000,1995,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,192.5,86.8,Savinjska
50000,1900,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,143.1,99.8,Jugovzhodna Slovenija
90000,1997,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,248,207.2,Jugovzhodna Slovenija
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,70.1,62.2,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.3,53.3,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,108.5,82.3,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.8,58.9,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,52,44.3,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,68.3,48.3,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47,33.6,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,72.1,62,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,112.2,86.2,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,66.5,41.6,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,68.7,61.9,Koroška
9000,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.8,58.6,Koroška
22000,1947,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,87,58.4,Podravska
325000,1967,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,343,160,Osrednjeslovenska
132000,1968,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,119.7,95.8,Osrednjeslovenska
132000,1968,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,70.1,51.7,Osrednjeslovenska
132000,1968,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.1,65,Osrednjeslovenska
55000,1607,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,97.4,82.5,Osrednjeslovenska
55000,1607,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,115.5,90.8,Osrednjeslovenska
65000,2000,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,93,39.5,Jugovzhodna Slovenija
117000,1967,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,254,144,Podravska
8996.62,1900,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,162.4,88.2,Goriška
165000,1993,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,243.5,107.3,Osrednjeslovenska
80000,1980,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,261,115,Osrednjeslovenska
10000,1957,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,181.9,95.4,Posavska
140000,1991,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,246.6,128.6,Jugovzhodna Slovenija
120000,1965,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,145.8,69.1,Podravska
23500,1890,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,15,12,Savinjska
23500,1890,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,15,12,Savinjska
500000,1809,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,23,18.6,Osrednjeslovenska
500000,1846,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,39.1,31.7,Osrednjeslovenska
50000,1890,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,59,47,Podravska
170000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,206.4,118.9,Osrednjeslovenska
75000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,87.6,70.1,Savinjska
120000,1950,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,38.2,38.2,Osrednjeslovenska
120000,1950,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,119.3,89.3,Osrednjeslovenska
120000,1950,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,35.8,35.8,Osrednjeslovenska
95000,1980,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,149.5,69.4,Podravska
64605,1965,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,7,343.4,188.7,Zasavska
125000,1991,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,284.1,86.7,Zasavska
